9.900000e+01 -9.744000e-02 9.524354e-03 1.664630e-07 1.193490e-19 0.000000e+00 0.000000e+00 1.970713e-18 -2.625612e-18 0.000000e+00 2.906502e-15 -3.910229e-15 0.000000e+00 0.000000e+00
1.990000e+02 -9.744000e-02 9.506856e-03 4.489002e-08 -4.996004e-20 0.000000e+00 0.000000e+00 9.312582e-18 -9.404257e-18 0.000000e+00 1.391312e-14 -1.437858e-14 0.000000e+00 0.000000e+00
2.990000e+02 -9.744000e-02 9.500838e-03 1.962654e-08 -4.163336e-20 0.000000e+00 0.000000e+00 2.167736e-17 -2.168971e-17 0.000000e+00 3.255167e-14 -3.270997e-14 0.000000e+00 0.000000e+00
3.990000e+02 -9.744000e-02 9.497997e-03 1.000916e-08 0.000000e+00 0.000000e+00 0.000000e+00 3.879083e-17 -3.911961e-17 0.000000e+00 5.817892e-14 -5.865986e-14 0.000000e+00 0.000000e+00
4.990000e+02 -9.744000e-02 9.496506e-03 5.452340e-09 5.551115e-20 0.000000e+00 0.000000e+00 6.032754e-17 -6.067167e-17 0.000000e+00 9.051303e-14 -9.127506e-14 0.000000e+00 0.000000e+00
5.990000e+02 -9.744000e-02 9.495685e-03 3.086320e-09 -4.996004e-20 0.000000e+00 0.000000e+00 8.680468e-17 -8.710368e-17 0.000000e+00 1.301788e-13 -1.302605e-13 0.000000e+00 0.000000e+00
6.990000e+02 -9.744000e-02 9.495221e-03 1.794562e-09 0.000000e+00 0.000000e+00 0.000000e+00 1.165658e-16 -1.173169e-16 0.000000e+00 1.748733e-13 -1.773979e-13 0.000000e+00 0.000000e+00
7.990000e+02 -9.744000e-02 9.494953e-03 1.066089e-09 0.000000e+00 0.000000e+00 0.000000e+00 1.492087e-16 -1.503014e-16 0.000000e+00 2.237991e-13 -2.253849e-13 0.000000e+00 0.000000e+00
8.990000e+02 -9.744000e-02 9.494796e-03 6.460013e-10 0.000000e+00 0.000000e+00 0.000000e+00 1.845852e-16 -1.858930e-16 0.000000e+00 2.768860e-13 -2.805726e-13 0.000000e+00 0.000000e+00
9.990000e+02 -9.744000e-02 9.494703e-03 3.997831e-10 0.000000e+00 0.000000e+00 0.000000e+00 2.222432e-16 -2.252488e-16 0.000000e+00 3.333528e-13 -3.383626e-13 0.000000e+00 0.000000e+00
1.099000e+03 -9.744000e-02 9.494648e-03 2.535883e-10 0.000000e+00 0.000000e+00 0.000000e+00 2.619605e-16 -2.660535e-16 0.000000e+00 3.928079e-13 -3.974602e-13 0.000000e+00 0.000000e+00
1.199000e+03 -9.744000e-02 9.494615e-03 1.657242e-10 0.000000e+00 0.000000e+00 0.000000e+00 3.023520e-16 -3.063823e-16 0.000000e+00 4.535648e-13 -4.560582e-13 0.000000e+00 0.000000e+00
1.299000e+03 -9.744000e-02 9.494594e-03 1.121663e-10 0.000000e+00 0.000000e+00 0.000000e+00 3.433566e-16 -3.450252e-16 0.000000e+00 5.150918e-13 -5.189670e-13 0.000000e+00 0.000000e+00
1.399000e+03 -9.744000e-02 9.494581e-03 7.885762e-11 0.000000e+00 0.000000e+00 0.000000e+00 3.842319e-16 -3.872461e-16 0.000000e+00 5.763779e-13 -5.779439e-13 0.000000e+00 0.000000e+00
1.499000e+03 -9.744000e-02 9.494573e-03 5.748463e-11 0.000000e+00 0.000000e+00 0.000000e+00 4.237363e-16 -4.250860e-16 0.000000e+00 6.355605e-13 -6.365022e-13 0.000000e+00 0.000000e+00
1.599000e+03 -9.744000e-02 9.494568e-03 4.311070e-11 0.000000e+00 0.000000e+00 0.000000e+00 4.615788e-16 -4.623414e-16 0.000000e+00 6.923340e-13 -6.944046e-13 0.000000e+00 0.000000e+00
1.699000e+03 -9.744000e-02 9.494564e-03 3.282840e-11 0.000000e+00 0.000000e+00 0.000000e+00 4.972313e-16 -4.990254e-16 0.000000e+00 7.458642e-13 -7.492450e-13 0.000000e+00 0.000000e+00
1.799000e+03 -9.744000e-02 9.494561e-03 2.497511e-11 0.000000e+00 0.000000e+00 0.000000e+00 5.308675e-16 -5.310908e-16 0.000000e+00 7.962789e-13 -7.973524e-13 0.000000e+00 0.000000e+00
1.899000e+03 -9.744000e-02 9.494559e-03 1.865928e-11 0.000000e+00 0.000000e+00 0.000000e+00 5.603360e-16 -5.591145e-16 0.000000e+00 8.405205e-13 -8.407057e-13 0.000000e+00 0.000000e+00
1.999000e+03 -9.744000e-02 9.494557e-03 1.345709e-11 0.000000e+00 0.000000e+00 0.000000e+00 5.864424e-16 -5.861075e-16 0.000000e+00 8.796718e-13 -8.798008e-13 0.000000e+00 0.000000e+00
2.099000e+03 -9.744000e-02 9.494556e-03 9.206040e-12 0.000000e+00 0.000000e+00 0.000000e+00 6.086037e-16 -6.075303e-16 0.000000e+00 9.128857e-13 -9.129113e-13 0.000000e+00 0.000000e+00
2.199000e+03 -9.744000e-02 9.494555e-03 5.859488e-12 0.000000e+00 0.000000e+00 0.000000e+00 6.261100e-16 -6.255612e-16 0.000000e+00 9.391618e-13 -9.383328e-13 0.000000e+00 0.000000e+00
2.299000e+03 -9.744000e-02 9.494554e-03 3.388032e-12 0.000000e+00 0.000000e+00 0.000000e+00 6.383548e-16 -6.378196e-16 0.000000e+00 9.575024e-13 -9.578335e-13 0.000000e+00 0.000000e+00
2.399000e+03 -9.744000e-02 9.494554e-03 1.722144e-12 0.000000e+00 0.000000e+00 0.000000e+00 6.466206e-16 -6.450108e-16 0.000000e+00 9.699115e-13 -9.684711e-13 0.000000e+00 0.000000e+00
2.499000e+03 -9.744000e-02 9.494554e-03 7.325591e-13 0.000000e+00 0.000000e+00 0.000000e+00 6.490064e-16 -6.477429e-16 0.000000e+00 9.735163e-13 -9.718587e-13 0.000000e+00 0.000000e+00
2.599000e+03 -9.744000e-02 9.494554e-03 2.421842e-13 0.000000e+00 0.000000e+00 0.000000e+00 6.470067e-16 -6.452175e-16 0.000000e+00 9.705336e-13 -9.675953e-13 0.000000e+00 0.000000e+00
2.699000e+03 -9.744000e-02 9.494554e-03 5.944347e-14 0.000000e+00 0.000000e+00 0.000000e+00 6.390540e-16 -6.370174e-16 0.000000e+00 9.585740e-13 -9.558509e-13 0.000000e+00 0.000000e+00
2.799000e+03 -9.744000e-02 9.494554e-03 2.004015e-14 0.000000e+00 0.000000e+00 0.000000e+00 6.263996e-16 -6.246503e-16 0.000000e+00 9.396003e-13 -9.369120e-13 0.000000e+00 0.000000e+00
2.899000e+03 -9.744000e-02 9.494554e-03 2.356406e-14 0.000000e+00 0.000000e+00 0.000000e+00 6.087786e-16 -6.064593e-16 0.000000e+00 9.131685e-13 -9.096617e-13 0.000000e+00 0.000000e+00
2.999000e+03 -9.744000e-02 9.494554e-03 5.374758e-14 0.000000e+00 0.000000e+00 0.000000e+00 5.874302e-16 -5.849680e-16 0.000000e+00 8.811421e-13 -8.771795e-13 0.000000e+00 0.000000e+00
3.099000e+03 -9.744000e-02 9.494554e-03 1.760240e-13 0.000000e+00 0.000000e+00 0.000000e+00 5.613842e-16 -5.582278e-16 0.000000e+00 8.420793e-13 -8.375188e-13 0.000000e+00 0.000000e+00
3.199000e+03 -9.744000e-02 9.494554e-03 5.122528e-13 0.000000e+00 0.000000e+00 0.000000e+00 5.312239e-16 -5.286784e-16 0.000000e+00 7.968377e-13 -7.933175e-13 0.000000e+00 0.000000e+00
3.299000e+03 -9.744000e-02 9.494554e-03 1.198557e-12 0.000000e+00 0.000000e+00 0.000000e+00 4.991706e-16 -4.955358e-16 0.000000e+00 7.487566e-13 -7.427593e-13 0.000000e+00 0.000000e+00
